method_name,FM_1,FM_2,FM_3,FM_4,FM_5,FM_6,FM_7,FM_8,FM_9,FM_10,FM_11,FM_12,FM_13,FM_14,FM_15,FM_16,FM_17,FM_18,FM_19,FM_20,FM_21,FM_22,FM_23,FM_24,FM_25,FM_26,FM_27,FM_28,FM_29,FM_30,FM_31,FM_32,FM_33,FM_34,FM_35,FM_36,FM_37,FM_38,FM_39,FM_40,FM_41,FM_42,FM_43,FM_44,FM_45,FM_46,FM_47,FM_48,FM_49,FM_50,FM_51,FM_52,FM_53,FM_54,FM_55,FM_56,FM_57,FM_58,FM_59,FM_60,FM_61,FM_62,FM_63,FM_64,FM_65,FM_66,FM_67,FM_68,FM_69,FM_70,FM_71,FM_72,FM_73,FM_74,FM_75,FM_76,FM_77,FM_78,FM_79,FM_80,FM_81,FM_82,FM_83,FM_84,FM_85,FM_86,FM_87,FM_88,FM_89,FM_90,FM_91,FM_92,FM_93,FM_94,FM_95,FM_96,FM_97,FM_98,FM_99,FM_100
canberraDist,0.8766267153306943,0.94009099233803,0.9099667873156656,0.9553463406872975,0.925032997195902,0.9921249561019394,0.9966895396497034,0.9523575887238916,0.9451898535223132,0.9984474311836133,1.0,0.9951171345628828,0.930618159342859,0.930618159342859,0.9637126066139016,0.9849715735029545,0.9934143263155515,0.9650029549029133,0.9075237782971389,0.9967422696604786,0.9114646446652817,0.9075237782971389,0.9927563410441335,0.9903894802652026,0.8690732400790644,0.957901147346295,0.957901147346295,0.9394789591542987,0.984045153565423,0.969651343451325,0.969651343451325,0.969651343451325,0.969651343451325,0.9600381033295533,0.9622835209054759,0.9622835209054759,0.9600381033295533,0.9981526966645607,0.9905671586920298,0.9916071188806683,0.9636211452671588,0.9736465751411395,0.9233225231666852,0.9780539590790476,0.993601732946382,0.9453077056621773,0.9801817813369322,0.9497796662460333,0.8775421253506072,0.9711900715145674,0.9916290424846176,0.8775421253506072,0.9285748739359968,0.8388641171402597,0.9939334813547797,0.9386200884259612,0.925032997195902,0.9675258073448588,0.9992391564455086,0.9973340264452598,0.9764875858880125,0.9575965014285138,0.9524113944709985,0.9607285552404333,0.96933052636928,0.9519778893275126,0.9524113944709985,0.9903658709097453,0.9277533509402051,0.9946943828117322,0.9997407953474706,0.8818550359679032,0.923334347733163,0.9820482828790525,0.9336308207670873,0.983958466502015,0.9976939057371484,0.9989203558718209,0.9882497086410834,0.9925250936967825,0.9465843717222697,0.9664470761933261,0.8843781074269532,0.8761816578955613,0.9938236898066338,0.9983414628970486,0.846936971433128,0.9927092701238773,0.8876779884094206,0.9080534486924221,0.8876779884094206,0.9542634549477212,0.9903894802652026,0.9956792561976723,0.9939448148122829,0.9996629563843885,0.9748017787129135,0.9790329545354352,0.9678148163332818,0.9857819627158415
chebyshevDist,0.914108767370754,0.9680535686141236,0.9429810669444857,0.9779581534803445,0.9541684939225321,0.9986338378072686,0.9995946347435166,0.976291475198237,0.9714899729896196,0.9890471929141279,0.9951171345628828,1.0,0.9586162222272007,0.9586162222272007,0.9846681172244699,0.9969087307633746,0.978260825083145,0.9855534753955364,0.9397318978482243,0.9968657507448633,0.9438388818746839,0.9397318978482243,0.9991947076663515,0.9984245200882708,0.9079951930716766,0.979508152950897,0.979508152950897,0.9661167033015816,0.9958755055069957,0.9879640783857603,0.9879640783857603,0.9879640783857603,0.9879640783857603,0.9817664491762914,0.983425598452342,0.983425598452342,0.9817664491762914,0.9989164798823631,0.9988454124104117,0.9989201291381683,0.9832912697303551,0.9910771449336001,0.9539592709827484,0.9927705026210696,0.978743558054064,0.9715722142109662,0.9936259631490998,0.9729677510867186,0.9149338704920817,0.9892461982761327,0.998342613140363,0.9149338704920817,0.9572604282382173,0.8825342231918976,0.9791754774422797,0.9652619796207271,0.9541684939225321,0.98557233553109,0.9977100407239883,0.9995293145268016,0.9913834237883844,0.9793168052975109,0.9753146288138891,0.9815995631812312,0.9871985427953923,0.9753225577735666,0.9753146288138891,0.9986938032773086,0.9574287524923182,0.9995606280420747,0.9950360094805899,0.9187871119888579,0.9537057613717803,0.9952693565358796,0.9626223191599946,0.9631994398160628,0.9991171919744556,0.9973368637848969,0.9974024350838747,0.9980280555465721,0.9726267449583902,0.9848839374555365,0.9210759424781639,0.9142347265925707,0.9992276078799421,0.998997614165292,0.8878229853326433,0.9992829212297644,0.9244008557321173,0.9403285846634702,0.9244008557321173,0.9779337152448481,0.9984245200882708,0.9975377422178384,0.9997981450532226,0.9946983104522514,0.9911868992997892,0.9937780562576073,0.9870401528758795,0.996953042356399
checkNonNegative,0.9913339084520718,0.9943865441761078,0.9943530983969365,0.994006275798226,0.9994124678524671,0.9673997300193548,0.9528708907718816,0.9963666866227423,0.9932276607982554,0.9105774350988749,0.930618159342859,0.9586162222272004,1.0,1.0,0.988864457497772,0.9758847209824362,0.8852555347715199,0.9879660339489635,0.997885952140914,0.9352025071316492,0.9954323396893893,0.997885952140914,0.958042566453891,0.9664789743840374,0.9891344180848489,0.9924853911076521,0.9924853911076521,0.9953630487817628,0.9794098287938047,0.9887720344377774,0.9887720344377774,0.9887720344377774,0.9887720344377774,0.9888514087425605,0.9880936639184391,0.9880936639184391,0.9888514087425605,0.9502191997885149,0.9652423204179651,0.9623309098249226,0.9897005805517819,0.9837539221882178,0.9986761876469467,0.9769202818919911,0.8854468782517986,0.9932274987731293,0.979050145627286,0.9972283663364614,0.9916173253050681,0.9869014945700387,0.9690357707907846,0.9916173253050681,0.9990081334416175,0.9795214254342279,0.887024400439417,0.9957741236856218,0.9994124678524671,0.9927857396801751,0.9392287356422147,0.9519045054075598,0.9834303217586894,0.9926887777590643,0.9977620106769889,0.9941742468145676,0.9886729690161878,0.9947845502150509,0.9977620106769889,0.9678122214692854,0.9961028676209324,0.9622565962894246,0.9317135013675735,0.9925882114132676,0.9990569930077906,0.9757372741793787,0.9964243689343385,0.8529796253422448,0.9480288977745785,0.9359790887160844,0.9735540197663065,0.950157479660834,0.9896590180865832,0.9932148305302084,0.992232912690937,0.9909875562966546,0.963486373973774,0.9466313432823897,0.9809465939647231,0.9669085939001243,0.9943067084695439,0.9979059482738183,0.9943067084695439,0.9900195102139293,0.9664789743840374,0.9403507880062772,0.9630101560063125,0.9272343121189807,0.9856586818304582,0.9744053341793364,0.9818724462748089,0.9757773989794039
checkPositive,0.9913339084520718,0.9943865441761078,0.9943530983969365,0.994006275798226,0.9994124678524671,0.9673997300193548,0.9528708907718816,0.9963666866227423,0.9932276607982554,0.9105774350988749,0.930618159342859,0.9586162222272004,1.0,1.0,0.988864457497772,0.9758847209824362,0.8852555347715199,0.9879660339489635,0.997885952140914,0.9352025071316492,0.9954323396893893,0.997885952140914,0.958042566453891,0.9664789743840374,0.9891344180848489,0.9924853911076521,0.9924853911076521,0.9953630487817628,0.9794098287938047,0.9887720344377774,0.9887720344377774,0.9887720344377774,0.9887720344377774,0.9888514087425605,0.9880936639184391,0.9880936639184391,0.9888514087425605,0.9502191997885149,0.9652423204179651,0.9623309098249226,0.9897005805517819,0.9837539221882178,0.9986761876469467,0.9769202818919911,0.8854468782517986,0.9932274987731293,0.979050145627286,0.9972283663364614,0.9916173253050681,0.9869014945700387,0.9690357707907846,0.9916173253050681,0.9990081334416175,0.9795214254342279,0.887024400439417,0.9957741236856218,0.9994124678524671,0.9927857396801751,0.9392287356422147,0.9519045054075598,0.9834303217586894,0.9926887777590643,0.9977620106769889,0.9941742468145676,0.9886729690161878,0.9947845502150509,0.9977620106769889,0.9678122214692854,0.9961028676209324,0.9622565962894246,0.9317135013675735,0.9925882114132676,0.9990569930077906,0.9757372741793787,0.9964243689343385,0.8529796253422448,0.9480288977745785,0.9359790887160844,0.9735540197663065,0.950157479660834,0.9896590180865832,0.9932148305302084,0.992232912690937,0.9909875562966546,0.963486373973774,0.9466313432823897,0.9809465939647231,0.9669085939001243,0.9943067084695439,0.9979059482738183,0.9943067084695439,0.9900195102139293,0.9664789743840374,0.9403507880062772,0.9630101560063125,0.9272343121189807,0.9856586818304582,0.9744053341793364,0.9818724462748089,0.9757773989794039
check_equal,0.9646551266814103,0.9967641241067547,0.9851220912163529,0.9981743330516093,0.9876303454948807,0.9887419354510404,0.9803864716846945,0.9974145544713731,0.9977924210838178,0.9486009098917156,0.9637126066139015,0.9846681172244697,0.988864457497772,0.988864457497772,1.0,0.9952381115274493,0.9274449239361136,0.9998425636987777,0.9794862425227907,0.9721435111665341,0.9849989721675492,0.9794862425227907,0.9867356920510546,0.9889676282055075,0.961126215836026,0.9986481719638614,0.9986481719638614,0.9952586599194617,0.9950180231918329,0.9990415851530039,0.9990415851530039,0.9990415851530039,0.9990415851530039,0.9996213905012835,0.999774451033966,0.999774451033966,0.9996213905012835,0.9775927181137761,0.9902444870655221,0.9889969699495369,0.9989060859250763,0.9987791445852057,0.9895055616717187,0.9971488896368008,0.9282958731768113,0.9978178286175414,0.996810561882807,0.9953344846432629,0.9652985024255442,0.9994415339601503,0.9877514334960324,0.9652985024255442,0.989992027702487,0.9449632333002115,0.9291187187273783,0.994723088947835,0.9876303454948807,0.9966217047218747,0.9707930000953507,0.9797529445579687,0.9977639859105765,0.9986308114393813,0.9952619906947676,0.998374231635794,0.9989166989621571,0.9977780603389133,0.9952619906947676,0.9911155493937965,0.9920002060895525,0.9855247524329603,0.9631931148877759,0.9680074389070222,0.9887482877574146,0.9954901185923802,0.9940200125349361,0.902032205472902,0.9778878479097599,0.9700015637413102,0.9923216510916618,0.9826567212646413,0.9979143091451977,0.9966720406176444,0.9705443643304382,0.9658540385965809,0.9869884887030337,0.9761261022660621,0.943159898380472,0.9881925764475471,0.9723466737051677,0.9802861149842341,0.9723466737051677,0.9991156588696327,0.9889676282055075,0.975802505977091,0.9868084370644723,0.9624350287268197,0.9987494658775208,0.9964680583287314,0.9989166275781171,0.9945383852355044
check_eq_tolerance,0.9404064388746353,0.9844429307046452,0.9654966980582378,0.9909768226407872,0.972992265140218,0.9982182577739396,0.9947838344112309,0.9895423031302479,0.9868511101907795,0.9748298912266429,0.9849715735029545,0.9969087307633747,0.9758847209824362,0.9758847209824362,0.9952381115274493,1.0,0.9593609188970861,0.9957091848189142,0.961314123970115,0.9896497361803156,0.9659755187777999,0.961314123970115,0.9974684344294839,0.9980970820863081,0.9352991346363447,0.9918842808188442,0.9918842808188442,0.9829062866145201,0.9994115668701051,0.9968422295161954,0.9968422295161954,0.9968422295161954,0.9968422295161954,0.9934378207851529,0.994415551731089,0.994415551731089,0.9934378207851529,0.993325739551556,0.9989298405553919,0.9983140812058011,0.9941164551014758,0.9983328333388469,0.9735264378372559,0.9986680535436674,0.9600297058483669,0.9869125918774803,0.9989022444016902,0.9869109355929957,0.9411374174446682,0.9974977140233806,0.997560612526322,0.9411374174446682,0.9757617712534887,0.9139482423826502,0.9606278183624323,0.982223734969348,0.972992265140218,0.9943880875791684,0.9894909028884279,0.9945804976040312,0.9981286397525626,0.9917705362807397,0.9880130957541472,0.9930079180827819,0.9962943924070014,0.9891658553234336,0.9880130957541472,0.9992078531240826,0.9766190282709797,0.9972042810762148,0.9847092287928058,0.9444404269983628,0.9731258976344386,0.9993332548902226,0.9804389022235308,0.9396569494400454,0.9935609248392681,0.9889633768408949,0.9991185651023624,0.99499435560054,0.9875480161116329,0.9940163251298071,0.9469420092610273,0.9409788095444223,0.9976416414199322,0.992594120768331,0.9159425921612157,0.9981754482042161,0.9493891378487601,0.9619880674266583,0.9493891378487601,0.9911025714690127,0.9980970820863081,0.9916707767695184,0.9978129259474792,0.9842229899967496,0.9984184631758632,0.9986782497120246,0.9960420214790441,0.9997930275735242
chiSquare,0.8190058951723088,0.8956343141673585,0.8568680343643784,0.9157754056038605,0.8775156447436603,0.971436024807119,0.9824662118398191,0.9126092962972184,0.9020220672958383,0.9980559805032956,0.9934143263155512,0.978260825083145,0.8852555347715197,0.8852555347715197,0.9274449239361136,0.9593609188970861,1.0,0.9293282136185651,0.8562647314653792,0.9861520279211985,0.8589125318059831,0.8562647314653792,0.9741632843342384,0.9701796087888732,0.8100327152445872,0.9188244236328525,0.9188244236328525,0.8942375090753925,0.9578978533082791,0.9360305195769921,0.9360305195769921,0.9360305195769921,0.9360305195769921,0.9220107828254024,0.9252350303738814,0.9252350303738814,0.9220107828254024,0.9850644314623945,0.9694068553286905,0.97120940604928,0.9266923737457271,0.9422429667057809,0.8745348064945299,0.9485446723477245,0.9999380112483743,0.9021712395873861,0.9511350014808175,0.9088234303327201,0.8200114096425533,0.9380438861348515,0.9717605010185387,0.8200114096425533,0.8814037493419302,0.7744084683329054,0.9999825625775881,0.893162708503826,0.8775156447436603,0.933833300656872,0.989975174851461,0.9834092507837408,0.9453918397159303,0.9184208887387868,0.9133707250651438,0.9233891198275876,0.9349223018204199,0.9109174341182323,0.9133707250651438,0.9683529544784225,0.8792751749934332,0.9767834642090372,0.9935486218781404,0.8250144384485961,0.8748728335356664,0.9554616504712428,0.8873625802819848,0.9977724323910994,0.9845643647737026,0.9899258632580492,0.964458804710938,0.9759738087492453,0.9040700586922498,0.9322465964047401,0.8270706297043842,0.8177896579266981,0.9746889147800252,0.986427206016718,0.7874564046748727,0.9730503280113921,0.8316664498418338,0.8566210034813158,0.8316664498418338,0.9142108800109372,0.9701796087888732,0.9831803830576753,0.9754897755982868,0.9938109255673981,0.9432455359073124,0.9507651013761687,0.9336683040853058,0.9604575460106868
clip,0.9632349032412925,0.9959885250375001,0.9838939622420444,0.9981232856440614,0.9869063975538462,0.9895305144636813,0.9814478477257316,0.9971776016276158,0.997122094213707,0.9502504010631767,0.9650029549029132,0.9855534753955366,0.9879660339489638,0.9879660339489638,0.9998425636987777,0.995709184818914,0.9293282136185651,1.0,0.9784774590805907,0.9737014213541414,0.9838217238220396,0.9784774590805907,0.9876458345193294,0.9895938695389318,0.9594983332566528,0.9983075395463795,0.9983075395463795,0.9945187867001586,0.9953664389377058,0.9991836690728636,0.9991836690728636,0.9991836690728636,0.9991836690728636,0.9992724419876478,0.9994932666158123,0.9994932666158123,0.9992724419876478,0.9786221318570597,0.9911351951569439,0.9896459991101152,0.9986938850835319,0.9991655776639794,0.9885678257302336,0.997621465960374,0.9303038595544126,0.9971632906617248,0.9969613360150211,0.9950168079111433,0.9638680294005988,0.9993464171518194,0.9884297501370259,0.9638680294005988,0.9892708779791487,0.9430096347863189,0.9309968623353948,0.9939702157429768,0.9869063975538462,0.9965404850210973,0.9720082646211519,0.9807853174839409,0.9978373116187621,0.9982835892804407,0.9947584699884803,0.9982361115895124,0.9988300129020662,0.9972621934606872,0.9947584699884803,0.9918483471888049,0.9910717455061905,0.986432405159351,0.964586805384253,0.9666225149170357,0.9879564470394234,0.9962188387721463,0.993719182224597,0.9043199134409146,0.979196408887812,0.9714444165909063,0.9929341861181574,0.9840278346483203,0.9973505998512021,0.9966064636895459,0.9693576216810729,0.9644795923353745,0.9877109380706123,0.977213200218715,0.9411262651257091,0.9888658600210384,0.9707550533831796,0.9792592044198942,0.9707550533831796,0.9987198885805221,0.9895938695389318,0.9773375286192552,0.9876954948593817,0.9639312285202256,0.9988968534717211,0.9968203004547027,0.9988890910683919,0.9951733981980794
cnt_zeroes,0.9976139887179302,0.9894253827364413,0.9956710806630745,0.9877858588607158,0.9988811752193856,0.9513252401766061,0.9329289834671597,0.9900446958552945,0.9876313267190189,0.8845319094784757,0.907523778297139,0.9397318978482243,0.997885952140914,0.997885952140914,0.9794862425227907,0.961314123970115,0.8562647314653792,0.9784774590805907,1.0,0.9127261233856252,0.9967622593690146,1.0,0.9395131967168312,0.9492720555143623,0.9961334168303684,0.9855666386919028,0.9855666386919028,0.9918758442744923,0.9658347586355743,0.9788773123807987,0.9788773123807987,0.9788773123807987,0.9788773123807987,0.9803935887294878,0.9790249991984682,0.9790249991984682,0.9803935887294878,0.9302027754657604,0.9483691437199719,0.9448136543189114,0.9815059944549198,0.9720077071534111,0.9978414880732052,0.964079689360452,0.8565431633656556,0.9876382127584598,0.9663288011971368,0.9926656738797375,0.997735092910499,0.9761009279110794,0.9526954006933616,0.997735092910499,0.9979201655507087,0.9895761349691321,0.8582483429089971,0.992610976720937,0.9988811752193856,0.9838777902405008,0.9169138770762828,0.9318686415791594,0.9721631506485576,0.9858360213755721,0.9917083315401592,0.9868541982002579,0.9792233772208804,0.9890272507860682,0.9917083315401592,0.951660846739101,0.9943877926181205,0.944564531800354,0.9086245404739975,0.998158083894772,0.9984383914679648,0.9616768647212096,0.9938827460172955,0.8207086630225044,0.9275992753143631,0.9133032403291309,0.9589320376811824,0.9303839281399988,0.9831146439670059,0.9845615942630171,0.9978952594028608,0.9973862615122507,0.946389792596997,0.9255436615857382,0.988912746048313,0.9499574397995847,0.9984439340240016,0.9999663293943095,0.9984439340240016,0.9825759224044193,0.9492720555143623,0.918779577710392,0.9452662805826578,0.903555784775264,0.9745320089611448,0.9602452519064123,0.9707938341468206,0.9615242467176361
cosineDist,0.8827276340870358,0.9503373300585313,0.9192104806506162,0.9624133153794828,0.9305189754852521,0.9931600072602751,0.9976693058966741,0.9592102967456988,0.9548776445544258,0.9940217070274435,0.9967422696604786,0.9968657507448634,0.9352025071316492,0.9352025071316492,0.9721435111665341,0.9896497361803156,0.9861520279211985,0.9737014213541414,0.9127261233856252,1.0,0.919664887325622,0.9127261233856252,0.9971957623712926,0.9936082374745719,0.8756407423770126,0.9643709295612131,0.9643709295612131,0.9473341286934958,0.9869609235882328,0.9758734748746852,0.9758734748746852,0.9758734748746852,0.9758734748746852,0.9686238361834454,0.9708115123354853,0.9708115123354853,0.9686238361834454,0.9971486984281888,0.9950104395787036,0.9955062999097181,0.9697883107019178,0.9813453523475326,0.9308901625961162,0.9856574528068437,0.9870346449337534,0.9549944525208802,0.9848919423675624,0.9544471486756865,0.8836514468423717,0.9775685261074105,0.9917722362017853,0.8836514468423717,0.934765064578757,0.8467099207921116,0.9869482096012261,0.946078169595742,0.9305189754852521,0.9703361663889015,0.9982478851323182,0.997833324995742,0.9809826217208889,0.964071558685553,0.9564999268904406,0.9662006323494973,0.9745097132693598,0.9584965714226217,0.9564999268904406,0.9937545353072839,0.9364899639358611,0.9952029175676227,0.99611866409239,0.8882851341624793,0.9304753968722916,0.988637046973043,0.9434089175524056,0.9756118046814457,0.9985920218403197,0.9992295088482777,0.9902424503335957,0.9984371766369003,0.9577793354321787,0.9694002650594165,0.8919516834676611,0.8833803178920528,0.994632716575907,0.9981977351600226,0.8510953604278715,0.9936600147284393,0.894753865121599,0.9135847012780097,0.894753865121599,0.9638639666339169,0.9936082374745719,0.9998238021914874,0.9955427274223946,0.9976869375227088,0.9803475781967936,0.9871558569765031,0.9772970279243077,0.9896113150117082
count_k,0.9932912293805723,0.9943387587985139,0.999843315895284,0.9911695221570977,0.9973062657905064,0.9552744729828495,0.9362112849001987,0.9910151435863905,0.9935173868290156,0.8878873533262944,0.9114646446652815,0.9438388818746838,0.9954323396893893,0.9954323396893893,0.9849989721675493,0.9659755187777997,0.858912531805983,0.9838217238220396,0.9967622593690146,0.919664887325622,1.0,0.9967622593690146,0.9459011639330589,0.9523107880789881,0.991811425220529,0.9907160119083638,0.9907160119083638,0.9968832478407382,0.9686958205244278,0.9822257122987377,0.9822257122987377,0.9822257122987377,0.9822257122987377,0.98728382280609,0.9857943126087281,0.9857943126087281,0.98728382280609,0.9336002511193652,0.953871963326473,0.9515279579954371,0.9874094255818221,0.9765586919881795,0.9986131093028114,0.9714481108452163,0.8595182531561423,0.9935062323819803,0.973002529136495,0.9935830103116151,0.9936312831573989,0.9810481953313712,0.9539846447828327,0.9936312831573989,0.9979638210825109,0.9848912367166376,0.8611230829410853,0.997235923495838,0.9973062657905064,0.983857152417938,0.9204949285161448,0.9355222307969919,0.9778730177187527,0.9908840626386738,0.9906565170569197,0.9890245600461142,0.9841317528498943,0.9933468694687063,0.9906565170569197,0.9571356963236212,0.9987172442656812,0.9479535374888074,0.9109648393826117,0.9945379958843937,0.9981261368602428,0.9662908907501542,0.9964509268583529,0.8237589978084091,0.9320999856459857,0.9180126286487195,0.9630209607054122,0.9372650958723396,0.9908040996688516,0.9846386129950835,0.9965279389463612,0.9944808076883508,0.9509018347229715,0.9292142123489262,0.9786646172572206,0.9529168571775801,0.9959903485051391,0.9973711030282086,0.9959903485051391,0.9894277084992287,0.9523107880789881,0.9255887144269341,0.9489127993918629,0.9078334279738235,0.9788368222288728,0.9678499351948128,0.9789102076951713,0.9658814927873187
count_non_zeroes,0.9976139887179302,0.9894253827364413,0.9956710806630745,0.9877858588607158,0.9988811752193856,0.9513252401766061,0.9329289834671597,0.9900446958552945,0.9876313267190189,0.8845319094784757,0.907523778297139,0.9397318978482243,0.997885952140914,0.997885952140914,0.9794862425227907,0.961314123970115,0.8562647314653792,0.9784774590805907,1.0,0.9127261233856252,0.9967622593690146,1.0,0.9395131967168312,0.9492720555143623,0.9961334168303684,0.9855666386919028,0.9855666386919028,0.9918758442744923,0.9658347586355743,0.9788773123807987,0.9788773123807987,0.9788773123807987,0.9788773123807987,0.9803935887294878,0.9790249991984682,0.9790249991984682,0.9803935887294878,0.9302027754657604,0.9483691437199719,0.9448136543189114,0.9815059944549198,0.9720077071534111,0.9978414880732052,0.964079689360452,0.8565431633656556,0.9876382127584598,0.9663288011971368,0.9926656738797375,0.997735092910499,0.9761009279110794,0.9526954006933616,0.997735092910499,0.9979201655507087,0.9895761349691321,0.8582483429089971,0.992610976720937,0.9988811752193856,0.9838777902405008,0.9169138770762828,0.9318686415791594,0.9721631506485576,0.9858360213755721,0.9917083315401592,0.9868541982002579,0.9792233772208804,0.9890272507860682,0.9917083315401592,0.951660846739101,0.9943877926181205,0.944564531800354,0.9086245404739975,0.998158083894772,0.9984383914679648,0.9616768647212096,0.9938827460172955,0.8207086630225044,0.9275992753143631,0.9133032403291309,0.9589320376811824,0.9303839281399988,0.9831146439670059,0.9845615942630171,0.9978952594028608,0.9973862615122507,0.946389792596997,0.9255436615857382,0.988912746048313,0.9499574397995847,0.9984439340240016,0.9999663293943095,0.9984439340240016,0.9825759224044193,0.9492720555143623,0.918779577710392,0.9452662805826578,0.903555784775264,0.9745320089611448,0.9602452519064123,0.9707938341468206,0.9615242467176361
covariance,0.9141188802757487,0.9706425633324669,0.9455553724478034,0.9795980676574746,0.9543163621004684,0.9979745349480256,0.9983868892008697,0.9769966290456996,0.9741255119908392,0.9860778695607928,0.9927563410441334,0.9991947076663515,0.9580425664538909,0.9580425664538909,0.9867356920510546,0.997468434429484,0.9741632843342384,0.9876458345193294,0.9395131967168311,0.9971957623712925,0.9459011639330589,0.9395131967168311,1.0,0.9982315752077029,0.908063325715695,0.9810584627916852,0.9810584627916852,0.9682179454085319,0.9956481437923591,0.9890300791943248,0.9890300791943248,0.9890300791943248,0.9890300791943248,0.9842443735043864,0.9858106460555288,0.9858106460555288,0.9842443735043864,0.9973105029391999,0.9995500986884932,0.9996733996826971,0.9848676135690049,0.9926507516847533,0.9550736287906144,0.995116240993192,0.9749488666991697,0.9742089243531024,0.9947550577413061,0.9733171209448851,0.9149390476034148,0.9903994758369772,0.9967902494110733,0.9149390476034148,0.9580339495679254,0.8829311613157926,0.9752362042738264,0.9672096293622781,0.9543163621004684,0.9847516921034006,0.9959293320243003,0.9984226034782776,0.9923141422006119,0.9808545565998108,0.9747385522628388,0.982293724691818,0.9881849190704288,0.9767340665386078,0.9747385522628388,0.9990477497011843,0.9597335551943244,0.9984058242407171,0.9922024532310281,0.9189610587454767,0.9545233991418688,0.9966197879843837,0.9648778822858215,0.9588515289863928,0.9982829064062146,0.996208419770461,0.9971276397999483,0.9992563392634989,0.9761386274695031,0.9840694715499823,0.9222368867723701,0.9148486947810669,0.9985094511706472,0.9975526895687425,0.8855740061245186,0.9981490709955843,0.9248269389137714,0.9403460813080011,0.9248269389137714,0.9808174829316675,0.9982315752077029,0.9981504100112681,0.998921547176096,0.992894202561846,0.9921400745232164,0.996036744439537,0.9900159470205816,0.9972311617560089
dec,0.9256290454602296,0.9747817498668653,0.9516551931341186,0.9830187217014704,0.962577515627574,0.9980780605070397,0.9978255237578703,0.9827645478401973,0.9773454667759511,0.9831627408271212,0.9903894802652027,0.9984245200882707,0.9664789743840373,0.9664789743840373,0.9889676282055073,0.998097082086308,0.9701796087888732,0.9895938695389318,0.9492720555143622,0.993608237474572,0.9523107880789881,0.9492720555143622,0.998231575207703,1.0,0.9202753325869673,0.983891148604614,0.983891148604614,0.9722421522987307,0.997913272425109,0.9924286560793619,0.9924286560793619,0.9924286560793619,0.9924286560793619,0.9858813247641475,0.9872582738299289,0.9872582738299289,0.9858813247641475,0.9966779235665967,0.9988713699419307,0.9978847114284913,0.9869568777694803,0.9941716052323157,0.9622263227685672,0.9950229456266396,0.970801002819574,0.9774290189195823,0.9948003837652359,0.978679607880052,0.926448599825876,0.9924816499029627,0.9988630184332535,0.926448599825876,0.965068571418708,0.8961950049673439,0.971136863296968,0.9715260330379892,0.962577515627574,0.9896025700509256,0.9942116604550555,0.9975848966849764,0.9935304572748261,0.9837371026391608,0.9813692220804228,0.9865578652362519,0.9904213336474378,0.9807001307065688,0.9813692220804228,0.9985005968848152,0.9644187682902994,0.9981521825765225,0.9904417199180109,0.9301859955425457,0.9620523519200206,0.9979099753241879,0.9701369699875556,0.9536063806993453,0.9962884028824442,0.9936275174575475,0.9974232230606155,0.9969290495237179,0.9777655294646308,0.98897650452152,0.9316522388295574,0.9256172613385188,0.9979989585770328,0.9962622827525088,0.9019471516369564,0.9990205970442606,0.9353672706187137,0.949751239766724,0.9353672706187137,0.9824142784896847,1.0,0.9950515063953377,0.9988215360541355,0.9903291475848353,0.9941080536897694,0.9949962161330719,0.989676769689032,0.9978168541650579
